transaction_id,customer_id,date,amount,transaction_type
T050858,C01932,2023-05-10,1428,Deposit
T050859,C02125,2023-02-17,13987,Deposit
T050860,C02791,2023-01-14,2907,Withdrawal
T050861,C01213,2023-11-12,2243,Deposit
T050862,C02062,2023-09-08,17618,Loan Payment
T050863,C02903,2023-09-21,14430,Withdrawal
T050864,C02351,2023-06-05,3086,Withdrawal
T050865,C00211,2023-06-08,1951,Withdrawal
T050866,C00189,2023-02-05,6049,Withdrawal
T050867,C00046,2023-01-30,26399,Loan Payment
T050868,C01586,2023-11-24,16559,Deposit
T050869,C00941,2023-08-14,11935,Loan Payment
T050870,C00255,2023-07-03,4725,Withdrawal
T050871,C00351,2023-10-09,10376,Loan Payment
T050872,C00471,2023-12-22,1530,Deposit
T050873,C00466,2023-08-16,6377,Withdrawal
T050874,C02129,2023-05-20,6251,Withdrawal
T050875,C00826,2023-01-21,5106,Withdrawal
T050876,C01111,2023-06-06,37303,Loan Payment
T050877,C00406,2023-03-13,9523,Withdrawal
T050878,C01093,2023-06-20,8122,Deposit
T050879,C02663,2023-01-21,12093,Deposit
T050880,C02063,2023-02-27,9234,Deposit
T050881,C02493,2023-10-27,7426,Withdrawal
T050882,C01873,2023-08-02,4462,Deposit
T050883,C02422,2023-08-14,45438,Loan Payment
T050884,C00866,2023-08-22,18937,Loan Payment
T050885,C02089,2023-04-12,11229,Deposit
T050886,C02963,2023-09-18,7764,Deposit
T050887,C00617,2023-06-15,26311,Loan Payment
T050888,C02091,2023-09-18,10900,Withdrawal
T050889,C00023,2023-05-26,17768,Loan Payment
T050890,C01584,2023-11-06,19025,Deposit
T050891,C02978,2023-04-16,8693,Withdrawal
T050892,C02827,2023-01-06,11951,Deposit
T050893,C00620,2023-09-25,4789,Deposit
T050894,C00017,2023-11-30,5285,Deposit
T050895,C01420,2023-10-13,9897,Withdrawal
T050896,C01608,2023-02-08,11049,Withdrawal
T050897,C01619,2023-12-06,32632,Loan Payment
T050898,C01958,2023-05-19,11189,Deposit
T050899,C02880,2023-06-20,12644,Loan Payment
T050900,C02749,2023-03-30,47021,Loan Payment
T050901,C01958,2023-09-19,5815,Deposit
T050902,C00619,2023-06-02,21862,Loan Payment
T050903,C02603,2023-02-03,6317,Loan Payment
T050904,C00553,2023-11-23,14788,Deposit
T050905,C02692,2023-07-05,10514,Loan Payment
T050906,C02736,2023-05-13,28992,Loan Payment
T050907,C00750,2023-06-16,32082,Loan Payment
T050908,C02029,2023-01-08,44702,Loan Payment
T050909,C01306,2023-06-29,35769,Loan Payment
T050910,C02723,2023-03-05,9836,Loan Payment
T050911,C01130,2023-09-17,47012,Loan Payment
T050912,C00184,2023-01-14,3481,Withdrawal
T050913,C02277,2023-03-06,13425,Withdrawal
T050914,C01571,2023-12-12,21487,Loan Payment
T050915,C01908,2023-10-29,38814,Loan Payment
T050916,C01949,2023-05-24,6395,Withdrawal
T050917,C02567,2023-12-11,47333,Loan Payment
T050918,C01021,2023-07-24,7874,Withdrawal
T050919,C00145,2023-10-25,13341,Withdrawal
T050920,C01009,2023-11-21,1079,Withdrawal
T050921,C00833,2023-01-21,13561,Withdrawal
T050922,C02475,2023-07-13,15270,Loan Payment
T050923,C00172,2023-09-22,11167,Withdrawal
T050924,C01051,2023-03-04,8674,Withdrawal
T050925,C01432,2023-05-23,15981,Loan Payment
T050926,C01207,2023-09-23,5465,Withdrawal
T050927,C01113,2023-03-24,13299,Deposit
T050928,C01598,2023-07-04,12318,Deposit
T050929,C02835,2023-10-15,10491,Withdrawal
T050930,C02296,2023-12-14,8819,Loan Payment
T050931,C00492,2023-09-19,11423,Withdrawal
T050932,C00214,2023-03-19,16023,Deposit
T050933,C01478,2023-09-16,13474,Withdrawal
T050934,C01993,2023-06-30,17284,Deposit
T050935,C00151,2023-04-26,38099,Loan Payment
T050936,C01900,2023-07-20,650,Withdrawal
T050937,C00079,2023-06-08,14768,Deposit
T050938,C00030,2023-04-30,12213,Withdrawal
T050939,C00800,2023-06-04,18277,Deposit
T050940,C02034,2023-07-11,49514,Loan Payment
T050941,C01129,2023-11-07,46756,Loan Payment
T050942,C01599,2023-02-22,19517,Deposit
T050943,C02363,2023-12-20,40295,Loan Payment
T050944,C00297,2023-03-22,12327,Withdrawal
T050945,C02262,2023-05-16,3871,Deposit
T050946,C02305,2023-04-13,17541,Deposit
T050947,C01048,2023-01-08,28864,Loan Payment
T050948,C01137,2023-08-30,12409,Deposit
T050949,C01417,2023-05-18,12293,Deposit
T050950,C02007,2023-10-01,4634,Withdrawal
T050951,C02514,2023-02-21,7386,Loan Payment
T050952,C02234,2023-12-05,20894,Loan Payment
T050953,C01030,2023-07-11,5023,Loan Payment
T050954,C01660,2023-03-21,4542,Withdrawal
T050955,C02935,2023-06-09,14673,Deposit
T050956,C00551,2023-09-11,19849,Deposit
T050957,C02028,2023-02-06,10353,Deposit
T050958,C00128,2023-01-15,14432,Withdrawal
T050959,C00678,2023-11-15,25214,Loan Payment
T050960,C00909,2023-05-31,15860,Deposit
T050961,C01246,2023-07-19,8144,Deposit
T050962,C02878,2023-04-22,13647,Loan Payment
T050963,C00480,2023-08-09,15630,Loan Payment
T050964,C02491,2023-08-17,4862,Deposit
T050965,C00378,2023-01-04,4531,Withdrawal
T050966,C01148,2023-10-31,17491,Deposit
T050967,C01810,2023-08-13,15941,Deposit
T050968,C02296,2023-11-05,22782,Loan Payment
T050969,C00550,2023-10-17,14403,Deposit
T050970,C00603,2023-09-11,30719,Loan Payment
T050971,C01918,2023-12-03,7842,Withdrawal
T050972,C01814,2023-04-10,6251,Withdrawal
T050973,C02270,2023-03-29,8060,Withdrawal
T050974,C02034,2023-04-18,17951,Deposit
T050975,C00318,2023-02-05,48186,Loan Payment
T050976,C00558,2023-11-27,9279,Deposit
T050977,C01197,2023-04-26,6652,Withdrawal
T050978,C01264,2023-01-01,49662,Loan Payment
T050979,C00218,2023-03-20,25790,Loan Payment
T050980,C02672,2023-06-29,15435,Deposit
T050981,C02863,2023-06-10,19361,Deposit
T050982,C01267,2023-10-09,10864,Deposit
T050983,C02977,2023-03-11,13163,Deposit
T050984,C00524,2023-03-02,27776,Loan Payment
T050985,C02850,2023-12-20,6989,Withdrawal
T050986,C01166,2023-07-27,12807,Deposit
T050987,C01295,2023-07-21,4355,Withdrawal
T050988,C00648,2023-02-25,45875,Loan Payment
T050989,C02259,2023-03-10,3521,Deposit
T050990,C01753,2023-10-22,5436,Withdrawal
T050991,C01963,2023-09-19,4802,Deposit
T050992,C01287,2023-03-29,6306,Withdrawal
T050993,C01961,2023-12-17,2938,Deposit
T050994,C01900,2023-11-07,9747,Loan Payment
T050995,C00485,2023-05-12,27857,Loan Payment
T050996,C00002,2023-07-15,11977,Withdrawal
T050997,C00696,2023-06-28,28100,Loan Payment
T050998,C01224,2023-12-10,12563,Withdrawal
T050999,C02393,2023-09-16,729,Withdrawal
T051000,C01068,2023-08-24,48382,Loan Payment
T051001,C01406,2023-10-02,14189,Deposit
T051002,C02957,2023-10-08,6864,Withdrawal
T051003,C00712,2023-11-18,49878,Loan Payment
T051004,C02518,2023-10-23,2373,Withdrawal
T051005,C01657,2023-12-18,4128,Withdrawal
T051006,C01791,2023-05-28,3026,Deposit
T051007,C00631,2023-07-06,47010,Loan Payment
T051008,C02727,2023-11-12,13664,Withdrawal
T051009,C02274,2023-02-23,5558,Withdrawal
T051010,C01074,2023-11-07,17799,Deposit
T051011,C01785,2023-04-24,13791,Deposit
T051012,C02926,2023-08-05,47352,Loan Payment
T051013,C02644,2023-09-29,4521,Deposit
T051014,C02933,2023-11-01,9648,Withdrawal
T051015,C01285,2023-01-29,12483,Withdrawal
T051016,C00870,2023-09-24,10041,Loan Payment
T051017,C02443,2023-07-08,19702,Deposit
T051018,C01547,2023-09-16,48476,Loan Payment
T051019,C02982,2023-08-02,12605,Loan Payment
T051020,C00671,2023-03-05,1591,Deposit
T051021,C00078,2023-10-03,19875,Deposit
T051022,C00818,2023-04-01,9231,Withdrawal
T051023,C02303,2023-05-07,10506,Withdrawal
T051024,C01207,2023-06-04,20762,Loan Payment
T051025,C00088,2023-12-19,14184,Withdrawal
T051026,C01085,2023-11-16,6417,Withdrawal
T051027,C01029,2023-06-07,2295,Withdrawal
T051028,C01366,2023-03-07,9922,Withdrawal
T051029,C00675,2023-08-06,45469,Loan Payment
T051030,C02990,2023-10-14,2917,Withdrawal
T051031,C00375,2023-05-26,6953,Withdrawal
T051032,C02798,2023-04-13,18046,Deposit
T051033,C00768,2023-02-13,34205,Loan Payment
T051034,C01694,2023-08-05,46621,Loan Payment
T051035,C01946,2023-10-10,4698,Withdrawal
T051036,C01543,2023-10-21,15490,Deposit
T051037,C02302,2023-09-04,8196,Deposit
T051038,C01131,2023-11-22,11270,Deposit
T051039,C00530,2023-06-30,31861,Loan Payment
T051040,C01603,2023-11-08,17722,Deposit
T051041,C01394,2023-06-13,1056,Withdrawal
T051042,C02786,2023-04-25,2258,Withdrawal
T051043,C01691,2023-04-12,12207,Deposit
T051044,C00162,2023-03-12,37880,Loan Payment
T051045,C00168,2023-01-13,45378,Loan Payment
T051046,C00060,2023-04-25,4378,Deposit
T051047,C01758,2023-05-02,40272,Loan Payment
T051048,C00716,2023-10-31,7158,Withdrawal
T051049,C01124,2023-04-28,6455,Withdrawal
T051050,C02603,2023-10-17,9080,Deposit
T051051,C02225,2023-08-30,16585,Deposit
T051052,C02253,2023-04-16,39757,Loan Payment
T051053,C00965,2023-09-12,10803,Withdrawal
T051054,C00234,2023-08-12,3380,Withdrawal
T051055,C00807,2023-03-29,2217,Deposit
T051056,C01808,2023-12-31,13653,Deposit
T051057,C01552,2023-03-16,11607,Withdrawal
T051058,C01020,2023-01-22,4360,Withdrawal
T051059,C01177,2023-03-08,13566,Withdrawal
T051060,C00656,2023-03-26,7517,Deposit
T051061,C01733,2023-11-10,7442,Withdrawal
T051062,C01488,2023-01-19,10499,Loan Payment
T051063,C00286,2023-09-03,9335,Deposit
T051064,C02522,2023-06-17,12524,Withdrawal
T051065,C00123,2023-10-22,43689,Loan Payment
T051066,C02940,2023-07-30,13879,Withdrawal
T051067,C02581,2023-04-29,13315,Withdrawal
T051068,C00751,2023-01-29,6856,Loan Payment
T051069,C02025,2023-01-09,4331,Deposit
T051070,C00545,2023-09-21,23663,Loan Payment
T051071,C00063,2023-02-13,4706,Deposit
T051072,C02568,2023-05-30,13951,Deposit
T051073,C01795,2023-07-12,13151,Withdrawal
T051074,C02047,2023-07-20,2175,Withdrawal
T051075,C00803,2023-05-16,33092,Loan Payment
T051076,C02531,2023-04-27,9739,Loan Payment
T051077,C01463,2023-07-21,37418,Loan Payment
T051078,C01893,2023-12-25,30708,Loan Payment
T051079,C00964,2023-03-22,18877,Deposit
T051080,C02832,2023-05-05,3962,Withdrawal
T051081,C00863,2023-03-03,33090,Loan Payment
T051082,C01404,2023-08-23,7180,Withdrawal
T051083,C01373,2023-05-28,4947,Withdrawal
T051084,C00473,2023-03-31,47708,Loan Payment
T051085,C02902,2023-03-24,19237,Deposit
T051086,C01944,2023-09-23,24590,Loan Payment
T051087,C02823,2023-07-03,10794,Withdrawal
T051088,C00696,2023-07-21,13998,Withdrawal
T051089,C01111,2023-03-19,8170,Deposit
T051090,C02155,2023-06-11,20166,Loan Payment
T051091,C00072,2023-12-21,14933,Deposit
T051092,C01137,2023-01-14,36764,Loan Payment
T051093,C00365,2023-08-29,12687,Loan Payment
T051094,C01494,2023-06-11,18716,Loan Payment
T051095,C00268,2023-12-21,5377,Withdrawal
T051096,C00716,2023-03-03,7015,Withdrawal
T051097,C01507,2023-02-20,37343,Loan Payment
T051098,C02546,2023-07-31,6005,Withdrawal
T051099,C01593,2023-06-18,8345,Withdrawal
T051100,C01598,2023-10-24,15311,Deposit
T051101,C01397,2023-12-23,3207,Deposit
T051102,C02494,2023-03-31,2541,Withdrawal
T051103,C01641,2023-02-05,24271,Loan Payment
T051104,C01606,2023-11-04,12741,Deposit
T051105,C00295,2023-02-02,31486,Loan Payment
T051106,C00873,2023-01-23,10195,Withdrawal
T051107,C02357,2023-10-31,11428,Deposit
T051108,C01526,2023-07-28,5692,Deposit
T051109,C00472,2023-02-10,22785,Loan Payment
T051110,C02631,2023-01-02,11236,Deposit
T051111,C01738,2023-02-13,7114,Loan Payment
T051112,C01945,2023-11-06,6273,Withdrawal
T051113,C00888,2023-01-17,6105,Deposit
T051114,C00955,2023-11-27,7527,Deposit
T051115,C00237,2023-10-19,11106,Withdrawal
T051116,C00575,2023-12-05,3732,Withdrawal
T051117,C01335,2023-06-29,2080,Deposit
T051118,C01952,2023-04-14,2967,Withdrawal
T051119,C02618,2023-07-03,3757,Withdrawal
T051120,C00232,2023-11-01,30651,Loan Payment
T051121,C02306,2023-03-29,28117,Loan Payment
T051122,C00343,2023-06-26,31183,Loan Payment
T051123,C00042,2023-10-20,18193,Deposit
T051124,C02002,2023-01-19,26452,Loan Payment
T051125,C00019,2023-04-15,8694,Withdrawal
T051126,C01700,2023-03-26,5915,Deposit
T051127,C02368,2023-05-07,11429,Deposit
T051128,C02479,2023-03-18,13594,Deposit
T051129,C00412,2023-06-14,13847,Withdrawal
T051130,C02155,2023-07-02,45915,Loan Payment
T051131,C01320,2023-11-12,3563,Deposit
T051132,C00918,2023-09-23,10904,Deposit
T051133,C00532,2023-03-01,4476,Withdrawal
T051134,C02421,2023-05-16,9678,Loan Payment
T051135,C02062,2023-08-15,7141,Withdrawal
T051136,C00994,2023-08-12,18702,Deposit
T051137,C01907,2023-11-25,14029,Withdrawal
T051138,C02556,2023-09-13,46768,Loan Payment
T051139,C00093,2023-11-04,1611,Deposit
T051140,C00706,2023-09-30,11681,Withdrawal
T051141,C01052,2023-09-14,16038,Deposit
T051142,C01447,2023-12-17,4178,Withdrawal
T051143,C02798,2023-02-04,27157,Loan Payment
T051144,C02622,2023-07-26,20931,Loan Payment
T051145,C01315,2023-04-11,17512,Deposit
T051146,C00616,2023-10-17,3304,Withdrawal
T051147,C00612,2023-02-04,11004,Deposit
T051148,C00985,2023-03-14,2638,Withdrawal
T051149,C00321,2023-07-05,38144,Loan Payment
T051150,C02714,2023-06-02,22695,Loan Payment
T051151,C01477,2023-07-16,14815,Deposit
T051152,C01424,2023-10-29,16109,Deposit
T051153,C00313,2023-05-29,3855,Deposit
T051154,C01091,2023-06-27,14544,Deposit
T051155,C00794,2023-07-06,41758,Loan Payment
T051156,C01391,2023-02-18,9969,Deposit
T051157,C01203,2023-05-03,12469,Loan Payment
T051158,C01886,2023-10-05,12036,Withdrawal
T051159,C02497,2023-10-16,14022,Deposit
T051160,C00833,2023-02-26,7674,Deposit
T051161,C01857,2023-09-13,12436,Withdrawal
T051162,C01089,2023-07-15,8197,Withdrawal
T051163,C01460,2023-07-09,9395,Withdrawal
T051164,C00627,2023-12-13,35014,Loan Payment
T051165,C01351,2023-02-20,7495,Loan Payment
T051166,C02160,2023-06-16,17176,Deposit
T051167,C01692,2023-08-29,17179,Deposit
T051168,C00153,2023-02-13,48550,Loan Payment
T051169,C00295,2023-06-14,12124,Loan Payment
T051170,C00362,2023-08-20,34218,Loan Payment
T051171,C02842,2023-11-19,7022,Deposit
T051172,C02990,2023-11-29,10776,Deposit
T051173,C02818,2023-09-09,1643,Withdrawal
T051174,C01137,2023-10-07,2354,Deposit
T051175,C01414,2023-10-07,14570,Deposit
T051176,C01112,2023-05-04,4189,Deposit
T051177,C02037,2023-11-28,10604,Loan Payment
T051178,C01838,2023-11-23,41200,Loan Payment
T051179,C02586,2023-04-10,28449,Loan Payment
T051180,C00349,2023-05-27,17208,Deposit
T051181,C01064,2023-12-16,1015,Deposit
T051182,C01128,2023-09-07,31241,Loan Payment
T051183,C00200,2023-04-04,11538,Withdrawal
T051184,C01811,2023-05-29,9091,Withdrawal
T051185,C01046,2023-07-11,16489,Deposit
T051186,C01626,2023-09-16,34848,Loan Payment
T051187,C02133,2023-05-13,36611,Loan Payment
T051188,C01029,2023-01-01,32882,Loan Payment
T051189,C02488,2023-10-29,3547,Deposit
T051190,C01424,2023-08-22,18864,Loan Payment
T051191,C01419,2023-07-03,2264,Withdrawal
T051192,C01621,2023-11-20,7355,Deposit
T051193,C02122,2023-10-09,13844,Deposit
T051194,C01866,2023-05-05,9532,Deposit
T051195,C01654,2023-12-13,18789,Loan Payment
T051196,C01169,2023-04-12,7489,Withdrawal
T051197,C00732,2023-12-19,37534,Loan Payment
T051198,C02164,2023-02-08,4536,Deposit
T051199,C01459,2023-08-28,10178,Deposit
T051200,C01729,2023-08-31,24065,Loan Payment
T051201,C02428,2023-12-23,12379,Deposit
T051202,C00838,2023-07-05,10054,Deposit
T051203,C00087,2023-10-04,14265,Deposit
T051204,C01570,2023-11-20,8210,Deposit
T051205,C01864,2023-03-18,2651,Deposit
T051206,C02304,2023-06-26,4442,Withdrawal
T051207,C01668,2023-12-30,44374,Loan Payment
T051208,C00584,2023-06-05,27819,Loan Payment
T051209,C01092,2023-02-03,25644,Loan Payment
T051210,C00659,2023-06-22,8659,Deposit
T051211,C00097,2023-09-02,4966,Deposit
T051212,C02281,2023-10-02,11816,Withdrawal
T051213,C02019,2023-05-26,2871,Withdrawal
T051214,C02745,2023-08-27,16381,Loan Payment
T051215,C00747,2023-01-15,8090,Withdrawal
T051216,C02046,2023-01-02,12880,Deposit
T051217,C01620,2023-07-02,11886,Deposit
T051218,C01344,2023-07-23,31503,Loan Payment
T051219,C01913,2023-01-13,3685,Withdrawal
T051220,C02561,2023-11-28,34878,Loan Payment
T051221,C00812,2023-05-17,7607,Withdrawal
T051222,C00836,2023-08-04,16818,Deposit
T051223,C01497,2023-10-23,8129,Withdrawal
T051224,C02856,2023-09-19,15210,Deposit
T051225,C02778,2023-07-28,13904,Deposit
T051226,C01692,2023-10-04,13348,Withdrawal
T051227,C00730,2023-07-20,19487,Loan Payment
T051228,C00242,2023-08-04,31115,Loan Payment
T051229,C00268,2023-02-04,3320,Deposit
T051230,C02717,2023-02-18,8017,Withdrawal
T051231,C00559,2023-06-22,8669,Deposit
T051232,C01634,2023-01-29,11206,Withdrawal
T051233,C02162,2023-09-21,10019,Withdrawal
T051234,C01402,2023-01-28,48661,Loan Payment
T051235,C02426,2023-06-02,2570,Withdrawal
T051236,C00557,2023-12-16,9864,Withdrawal
T051237,C02954,2023-09-12,10051,Deposit
T051238,C00070,2023-01-19,22263,Loan Payment
T051239,C01199,2023-04-09,7264,Deposit
T051240,C00224,2023-10-05,10805,Withdrawal
T051241,C01605,2023-10-23,5704,Deposit
T051242,C02239,2023-06-28,3986,Deposit
T051243,C00786,2023-11-21,8561,Withdrawal
T051244,C01580,2023-06-05,8095,Withdrawal
T051245,C00934,2023-11-09,10443,Deposit
T051246,C02771,2023-07-01,5738,Withdrawal
T051247,C01790,2023-02-13,10576,Withdrawal
T051248,C02255,2023-03-28,18898,Deposit
T051249,C01197,2023-09-24,3377,Withdrawal
T051250,C02039,2023-11-26,12498,Deposit
T051251,C00766,2023-02-11,47981,Loan Payment
T051252,C01721,2023-11-27,14894,Deposit
T051253,C01581,2023-02-25,7466,Withdrawal
T051254,C01719,2023-07-26,25818,Loan Payment
T051255,C00657,2023-10-31,12486,Withdrawal
T051256,C02351,2023-06-04,6702,Deposit
T051257,C01056,2023-09-20,9310,Withdrawal
T051258,C02788,2023-03-23,43746,Loan Payment
T051259,C01432,2023-08-16,33567,Loan Payment
T051260,C01816,2023-03-28,10952,Deposit
T051261,C00333,2023-09-22,8551,Withdrawal
T051262,C02893,2023-10-25,5186,Loan Payment
T051263,C02537,2023-10-18,9173,Deposit
T051264,C00413,2023-06-28,13495,Loan Payment
T051265,C01520,2023-06-20,19821,Loan Payment
T051266,C02802,2023-08-13,17546,Deposit
T051267,C01114,2023-07-04,16969,Loan Payment
T051268,C00866,2023-09-07,6790,Withdrawal
T051269,C01609,2023-07-24,8753,Deposit
T051270,C01561,2023-10-02,16056,Loan Payment
T051271,C01385,2023-02-12,3723,Withdrawal
T051272,C00942,2023-06-13,9734,Withdrawal
T051273,C02797,2023-02-10,1244,Deposit
T051274,C02904,2023-05-27,14614,Withdrawal
T051275,C02196,2023-05-23,12183,Withdrawal
T051276,C01709,2023-10-15,5064,Deposit
T051277,C00750,2023-01-07,19423,Deposit
T051278,C02588,2023-06-14,13005,Loan Payment
T051279,C01464,2023-04-26,6576,Withdrawal
T051280,C01029,2023-06-20,18543,Deposit
T051281,C01877,2023-12-28,4082,Deposit
T051282,C00474,2023-12-20,4648,Withdrawal
T051283,C02467,2023-03-15,10655,Withdrawal
T051284,C01695,2023-05-15,12784,Withdrawal
T051285,C01758,2023-05-20,17101,Deposit
T051286,C01620,2023-02-07,1796,Deposit
T051287,C00836,2023-01-09,49817,Loan Payment
T051288,C00707,2023-08-07,16038,Loan Payment
T051289,C02084,2023-08-26,14470,Deposit
T051290,C00835,2023-04-27,8882,Deposit
T051291,C00595,2023-01-11,13208,Loan Payment
T051292,C00731,2023-02-06,6663,Deposit
T051293,C00755,2023-01-19,38752,Loan Payment
T051294,C01134,2023-06-16,22872,Loan Payment
T051295,C01638,2023-08-20,49975,Loan Payment
T051296,C00179,2023-10-22,17565,Deposit
T051297,C01420,2023-07-25,15341,Loan Payment
T051298,C02900,2023-12-15,5738,Deposit
T051299,C00303,2023-11-19,33213,Loan Payment
T051300,C02132,2023-04-04,15183,Deposit
T051301,C02731,2023-11-28,12273,Withdrawal
T051302,C00867,2023-04-07,2613,Withdrawal
T051303,C02584,2023-07-16,1924,Deposit
T051304,C02039,2023-10-02,39755,Loan Payment
T051305,C00919,2023-11-18,22464,Loan Payment
T051306,C02421,2023-04-26,28583,Loan Payment
T051307,C00211,2023-03-08,12361,Deposit
T051308,C01974,2023-04-06,8831,Loan Payment
T051309,C01821,2023-12-12,16346,Deposit
T051310,C01974,2023-05-20,6646,Deposit
T051311,C02924,2023-06-04,8109,Deposit
T051312,C02002,2023-11-30,7364,Withdrawal
T051313,C02223,2023-06-26,12174,Withdrawal
T051314,C01013,2023-11-29,8527,Deposit
T051315,C01304,2023-07-15,9495,Loan Payment
T051316,C02652,2023-07-24,9825,Loan Payment
T051317,C01832,2023-02-17,2239,Withdrawal
T051318,C02312,2023-10-14,20685,Loan Payment
T051319,C01366,2023-03-28,9546,Withdrawal
T051320,C02269,2023-11-14,9021,Loan Payment
T051321,C01189,2023-02-08,11492,Withdrawal
T051322,C01883,2023-06-06,9937,Withdrawal
T051323,C02122,2023-02-22,4578,Deposit
T051324,C00537,2023-01-24,599,Withdrawal
T051325,C01621,2023-10-23,11832,Withdrawal
T051326,C02801,2023-12-27,2674,Withdrawal
T051327,C00798,2023-09-02,42030,Loan Payment
T051328,C01971,2023-09-10,9836,Withdrawal
T051329,C02396,2023-08-10,12643,Withdrawal
T051330,C02366,2023-03-01,10539,Deposit
T051331,C00666,2023-02-19,5150,Deposit
T051332,C02597,2023-08-02,37465,Loan Payment
T051333,C01919,2023-11-02,7365,Deposit
T051334,C01823,2023-01-07,28977,Loan Payment
T051335,C02997,2023-07-18,11641,Withdrawal
T051336,C02450,2023-10-17,6302,Withdrawal
T051337,C01095,2023-08-10,9784,Withdrawal
T051338,C02002,2023-03-12,14279,Withdrawal
T051339,C00434,2023-02-25,12493,Deposit
T051340,C01755,2023-11-05,14368,Withdrawal
T051341,C02344,2023-05-24,18930,Deposit
T051342,C00531,2023-09-30,9839,Deposit
T051343,C02595,2023-12-11,12932,Withdrawal
T051344,C01974,2023-11-19,3466,Withdrawal
T051345,C00405,2023-04-20,25906,Loan Payment
T051346,C02633,2023-01-17,41999,Loan Payment
T051347,C02609,2023-04-25,10334,Loan Payment
T051348,C01524,2023-03-13,5867,Loan Payment
T051349,C02835,2023-08-02,34316,Loan Payment
T051350,C01809,2023-09-04,6743,Loan Payment
